"","ZCTA5CE20","RPL_theme1","RPL_theme2","RPL_theme3","RPL_theme4","STATE_ABBR","TOTAL","Urbanicity"
"10644","29388",0.8207,0.7245,0.6109,0.8735,"SC",13842,0
"10645","29333",0.2036,0.6649,0.3945,0.2601,"SC",369,1
"10646","29137",0.6948,0.8077,0.4679,0.4349,"SC",2349,0
"10647","29439",0.0346,0.0178,0,0.2372,"SC",2312,1
"10648","29061",0.6493,0.7744,0.8887,0.7056,"SC",14802,0
"10649","29545",0.9551,0.977,0.3903,0.2973,"SC",1736,0
"10650","29044",0.9311,0.8424,0.5063,0.9866,"SC",5445,0
"10651","29353",0.6747,0.6692,0.6386,0.8675,"SC",4500,0
"10652","29691",0.9552,0.9532,0.8005,0.9429,"SC",11195,0
"10653","29693",0.8433,0.801,0.5527,0.7638,"SC",14412,0
"10654","29584",0.9237,0.793,0.2321,0.3767,"SC",2428,0
"10655","29015",0.8846,0.7746,0.7426,0.7006,"SC",1387,0
"10656","29332",0.9171,0.9906,0.8241,0.3375,"SC",2651,0
"10657","29843",0.8947,0.983,0.316,0.4737,"SC",1224,0
"10658","29340",0.9106,0.6679,0.6787,0.8853,"SC",22367,1
"10659","29556",0.9127,0.978,0.7285,0.9885,"SC",12283,0
"10660","29649",0.7041,0.7579,0.7357,0.905,"SC",25617,1
"10661","29518",0.9168,0.8602,0.4139,0.4187,"SC",1091,0
"10662","29166",0.73,0.1709,0.3796,0.265,"SC",922,0
"10663","29692",0.9241,0.914,0.3668,0.9492,"SC",4856,0
"10664","29826",0.9366,0.8777,0.5273,0.389,"SC",121,0
"10665","29042",0.9664,0.874,0.5264,0.9985,"SC",5358,1
"10666","29594",0.5523,0.139,0.3853,0.0756,"SC",138,0
"10667","29821",0.6702,0.7889,0.861,0.3832,"SC",1508,0
"10668","29469",0.0489,0.1144,0.257,0.1023,"SC",897,0
"10669","29724",0.1674,0.0535,0,0,"SC",41,0
"10670","29921",0.912,0.2499,0.5143,0.3591,"SC",255,0
"10671","29053",0.9364,0.8304,0.7715,0.726,"SC",18966,0
"10672","29651",0.5409,0.4758,0.777,0.7053,"SC",44853,1
"10673","29369",0.1335,0.228,0.7127,0.3379,"SC",13987,1
"10674","29302",0.474,0.7615,0.6361,0.7167,"SC",16705,1
"10675","29329",0.7536,0.4937,0,0.3072,"SC",207,1
"10676","29560",0.9355,0.9494,0.7275,0.9312,"SC",13325,1
"10677","29591",0.902,0.8986,0.4063,0.951,"SC",5099,0
"10678","29471",0.565,0.2469,0.4416,0.2554,"SC",1303,0
"10679","29203",0.9511,0.8719,0.8396,0.9507,"SC",38684,1
"10680","29847",0.8546,0.8078,0.8631,0.5456,"SC",4758,0
"10681","29729",0.9234,0.8627,0.7446,0.4649,"SC",2348,0
"10682","29204",0.8288,0.5453,0.7552,0.9458,"SC",20332,1
"10683","29617",0.8864,0.6288,0.908,0.9401,"SC",26582,1
"10684","29170",0.5899,0.4217,0.6749,0.626,"SC",20463,1
"10685","29031",0.7497,0.9906,0.5233,0.425,"SC",1058,0
"10686","29153",0.9135,0.8229,0.7541,0.8024,"SC",15025,0
"10687","29905",0.1322,0.0058,0.7466,0.1446,"SC",3338,1
"10688","29075",0.5176,0.4895,0.8561,0.6794,"SC",3480,0
"10689","29816",0.9207,0.8713,0.9152,0.5294,"SC",1244,1
"10690","29451",0.0404,0.1294,0.5924,0.2171,"SC",4306,1
"10691","29707",0.1025,0.3816,0.5843,0.2587,"SC",22678,1
"10692","29682",0.6253,0.279,0.4954,0.7339,"SC",3642,0
"10693","29614",0.7234,0.0092,0.6885,0.6656,"SC",2322,1
"10694","29130",0.7477,0.445,0.6582,0.7839,"SC",6667,0
"10695","29126",0.4065,0.7774,0.6627,0.3924,"SC",2194,0
"10696","29686",0.7561,0.7096,0.2405,0.866,"SC",568,0
"10697","29374",0.6651,0.4991,0.591,0.7626,"SC",3195,0
"10698","29702",0.8584,0.7801,0.3404,0.6275,"SC",9429,0
"10699","29810",0.9861,0.9844,0.531,0.9898,"SC",4666,1
"10700","29832",0.8903,0.7495,0.8854,0.9896,"SC",5426,0
"10701","29726",0.8513,0.3302,0.3554,0.2862,"SC",1977,0
"10702","29148",0.9264,0.8044,0.4719,0.942,"SC",7371,0
"10703","24649",0.8905,0.0938,0.1249,0.1981,"VA",2973,0
"10704","22503",0.2778,0.2837,0.439,0.4629,"VA",4439,0
"10705","24101",0.5731,0.4507,0.4945,0.0912,"VA",6464,0
"10706","22940",0.6707,0.3826,0.2512,0.4769,"VA",1143,0
"10707","24526",0.2041,0.3079,0.4638,0.4284,"VA",1092,0
"10708","23523",0.9864,0.8506,0.5423,0.7655,"VA",8710,1
"10709","22448",0.1214,0.0964,0.6675,0.1904,"VA",573,1
"10710","22578",0.2366,0.2905,0.3822,0.255,"VA",2256,0
"10711","24250",0.834,0.6374,0.0809,0.187,"VA",1282,0
"10712","22514",0.6258,0.6498,0.8235,0.1755,"VA",2532,0
"10713","22646",0.2387,0.361,0.3962,0,"VA",191,0
"10714","24175",0.1794,0.3273,0.4874,0.3034,"VA",8834,0
"10715","24064",0.2334,0.3801,0.2123,0.6101,"VA",4142,0
"10716","23230",0.3392,0.1402,0.8074,0.7819,"VA",5928,1
"10717","23221",0.0687,0.0264,0.5877,0.6233,"VA",15832,1
"10718","22842",0.6364,0.5432,0.8065,0.8967,"VA",5496,0
"10719","24269",0.9824,0.8455,0.1806,0.6461,"VA",353,0
"10720","24318",0.4971,0.4035,0.1217,0.3054,"VA",722,0
"10721","22435",0.75,0.5798,0.3945,0.6654,"VA",2374,0
"10722","22655",0.2286,0.389,0.6188,0.5073,"VA",19951,1
"10723","23696",0.2459,0.5052,0.4965,0.1034,"VA",3652,1
"10724","23693",0.1318,0.3849,0.8109,0.3018,"VA",23454,1
"10725","24374",0.4505,0.282,0.1153,0.5447,"VA",893,0
"10726","24375",0.8358,0.8159,0.4958,0.7453,"VA",1256,0
"10727","22827",0.6026,0.8846,0.5663,0.7839,"VA",9833,0
"10728","24224",0.9329,0.8095,0.1954,0.601,"VA",6273,0
"10729","24521",0.533,0.5348,0.6871,0.7247,"VA",10779,0
"10730","22911",0.179,0.3884,0.7704,0.7436,"VA",18039,1
"10731","24211",0.298,0.3754,0.1346,0.5569,"VA",10193,0
"10732","24054",0.9422,0.8148,0.7151,0.5349,"VA",6381,0
"10733","22946",0.2311,0.7222,0.4143,0,"VA",236,0
"10734","24476",0.0111,0.8531,0,0,"VA",249,0
"10735","23691",0.151,0.5961,0,0,"VA",180,0
"10736","24467",0.1845,0.2266,0.4991,0.2027,"VA",2065,0
"10737","24363",0.6375,0.3558,0.2336,0.7343,"VA",1521,0
"10738","23168",0.1473,0.7032,0.3877,0.0855,"VA",6385,0
"10739","23420",0.9608,0.4823,0.8685,0.7365,"VA",2746,0
"10740","23415",0.5992,0.7385,0.7405,0.3623,"VA",1761,0
"10741","23437",0.4065,0.5199,0.3771,0.4344,"VA",3849,0
"10742","24381",0.2497,0.4952,0.1613,0.5081,"VA",4243,0
"10743","23321",0.3806,0.3514,0.703,0.3786,"VA",34883,1
"10744","24085",0.7565,0.6394,0.2792,0.5353,"VA",2120,0
"10745","23149",0.5322,0.3161,0.3513,0.4253,"VA",3096,0
"10746","22202",0.1081,0.0153,0.8401,0.8625,"VA",22337,1
"10747","22733",0.1892,0.5617,0.8187,0.4658,"VA",1873,0
"10748","23837",0.5906,0.8445,0.4525,0.8515,"VA",4802,0
"10749","22301",0.0178,0.0359,0.7015,0.5003,"VA",12102,1
"10750","29733",0.5067,0.0073,0.4074,0.1455,"SC",1865,1
"10751","29728",0.9533,0.5536,0.8784,0.974,"SC",10321,0
"10752","29944",0.8523,0.4554,0.6644,0.8229,"SC",4847,0
"10753","29572",0.3014,0.3691,0.6104,0.7552,"SC",8331,1
"10754","29575",0.4592,0.6152,0.6478,0.5497,"SC",16868,1
"10755","29384",0.8911,0.4288,0.3126,0.3924,"SC",4501,0
"10756","29717",0.7765,0.4361,0.316,0.2317,"SC",1125,0
"10757","22485",0.1964,0.2983,0.6212,0.5121,"VA",24360,0
"10758","24083",0.145,0.6285,0.4469,0.5577,"VA",2819,1
"10759","24237",0.946,0.7391,0.2743,0.2184,"VA",1214,0
"10760","29111",0.7738,0.4305,0.4545,0.5896,"SC",1838,0
"10761","24220",0.6683,0.8883,0.0925,0.1088,"VA",473,0
"10762","22660",0.6446,0.7477,0.4768,0.4273,"VA",1984,0
"10763","24019",0.1656,0.3307,0.7182,0.5025,"VA",26931,1
"10764","23692",0.2032,0.6052,0.6478,0.5327,"VA",19347,1
"10765","24350",0.7353,0.5746,0.1008,0.2845,"VA",1064,0
"10766","22601",0.5599,0.6842,0.8673,0.8619,"VA",28751,1
"10767","22443",0.583,0.5651,0.7752,0.6795,"VA",7924,0
"10768","23219",0.7779,0.0409,0.7541,0.9391,"VA",3587,1
"10769","23607",0.9256,0.9138,0.7611,0.9711,"VA",22437,1
"10770","24620",0.9956,0.6772,0.0954,0.379,"VA",2992,0
"10771","22936",0.0512,0.2312,0.4449,0.0866,"VA",4805,0
"10772","24141",0.6803,0.1038,0.4837,0.7964,"VA",21709,1
"10773","23669",0.6388,0.6583,0.7995,0.8871,"VA",42727,1
"10774","24165",0.8539,0.75,0.3569,0.3335,"VA",1448,0
"10775","22820",0.8606,0.0177,0,0.0448,"VA",195,0
"10776","24133",0.5859,0.8385,0.1861,0.4891,"VA",2726,0
"10777","22821",0.3828,0.2216,0.6113,0.7867,"VA",5937,0
"10778","22841",0.2315,0.1433,0.6086,0.32,"VA",2978,0
"10779","24370",0.8938,0.9211,0.4049,0.5697,"VA",6104,0
"10780","24486",0.4422,0.5777,0.6157,0.3567,"VA",4002,1
"10781","22834",0.2313,0.0912,0,0.2245,"VA",1056,0
"10782","24592",0.7472,0.8882,0.7663,0.9454,"VA",14516,1
"10783","23325",0.3986,0.7109,0.7919,0.4063,"VA",17741,1
"10784","24060",0.6301,0.0205,0.6846,0.9335,"VA",54304,1
"10785","24459",0.3218,0.7197,0.2257,0.1887,"VA",637,0
"10786","22980",0.5427,0.7263,0.6532,0.729,"VA",31502,1
"10787","23435",0.1395,0.3896,0.6944,0.5994,"VA",27895,1
"10788","24330",0.9481,0.5868,0.5363,0.7066,"VA",3333,0
"10789","22939",0.2006,0.1863,0.4867,0.5328,"VA",5527,1
"10790","22656",0.1877,0.5495,0.6977,0.2947,"VA",3029,0
"10791","24348",0.8337,0.4933,0.5877,0.9167,"VA",3806,0
"10792","22958",0.096,0.5784,0.1699,0.5815,"VA",1912,0
"10793","24352",0.5591,0.325,0.4169,0.5854,"VA",954,0
"10794","24328",0.5051,0.6495,0.1496,0.2097,"VA",1458,0
"10795","23237",0.7343,0.5555,0.896,0.6079,"VA",21518,1
"10796","23440",0.6259,0.2954,0.0901,0.2803,"VA",491,0
"10797","23357",0.688,0.6428,0.9391,0.0754,"VA",763,0
"10798","23358",0.03,0.0297,0,0.1003,"VA",35,0
"10799","23418",0.5988,0.2628,0.9043,0.2265,"VA",838,0
"10800","24380",0.7802,0.2577,0.6079,0.1984,"VA",2607,0
"10801","24457",0.8171,0.3528,0.3225,0.3419,"VA",122,0
"10802","24347",0.5925,0.1398,0.5233,0.4814,"VA",1900,0
"10803","23389",0.0149,0.0588,0,0,"VA",131,0
"10804","24411",0.4403,0.049,0,0,"VA",175,0
"10805","23050",0.1143,0.3676,0.2961,0.0596,"VA",853,0
"10806","22206",0.1199,0.0227,0.8556,0.5713,"VA",21142,1
"10807","22542",0.4951,0.9588,0.3832,0.2307,"VA",2182,0
"10808","22701",0.5143,0.6263,0.8525,0.7857,"VA",33414,1
"10809","22433",0.0834,0.7367,0.2081,0.3229,"VA",308,0
"10810","23829",0.7318,0.1748,0.4471,0.5719,"VA",2652,0
"10811","23430",0.543,0.4925,0.6546,0.6932,"VA",17388,1
"10812","23038",0.7484,0.6141,0.4138,0.2192,"VA",1449,0
"10813","23005",0.3331,0.193,0.6846,0.8297,"VA",15486,1
"10814","23192",0.1227,0.1195,0.6156,0.1943,"VA",6906,0
"10815","20120",0.1312,0.1442,0.9223,0.3944,"VA",41180,1
"10816","20121",0.2379,0.119,0.9481,0.4986,"VA",29835,1
"10817","22033",0.0587,0.0725,0.899,0.6254,"VA",39359,1
"10818","20171",0.0545,0.0948,0.8998,0.4998,"VA",49067,1
"10819","22181",0.0959,0.312,0.8643,0.5625,"VA",15702,1
"10820","20180",0.0414,0.1434,0.6217,0.1587,"VA",6535,0
"10821","23701",0.7612,0.5428,0.8404,0.7711,"VA",23577,1
"10822","23704",0.9073,0.8173,0.7965,0.938,"VA",18416,1
"10823","23828",0.4433,0.2823,0.4115,0.123,"VA",395,0
"10824","23153",0.0323,0.1904,0.3886,0.0366,"VA",987,0
"10825","22310",0.1918,0.0725,0.904,0.3097,"VA",30333,1
"10826","23069",0.3536,0.0709,0.6967,0.3229,"VA",3229,0
"10827","23146",0.0854,0.0796,0.3017,0.2328,"VA",3156,0
"10828","22042",0.3271,0.0554,0.9444,0.7532,"VA",34215,1
"10829","22046",0.0594,0.3086,0.8062,0.7029,"VA",17062,1
"10830","22066",0.0676,0.1816,0.8068,0.0755,"VA",18366,1
"10831","23024",0.4073,0.4618,0.6445,0.509,"VA",8911,0
"10832","20166",0.1705,0.1431,0.941,0.391,"VA",10150,1
"10833","20175",0.0401,0.1862,0.7304,0.618,"VA",31288,1
"10834","20165",0.0786,0.1272,0.838,0.4853,"VA",33519,1
"10835","23846",0.5463,0.1504,0.358,0.3577,"VA",745,0
"10836","23936",0.8838,0.5822,0.6834,0.974,"VA",8122,0
"10837","23868",0.9698,0.7713,0.7645,0.9299,"VA",7451,1
"10838","23966",0.5796,0.591,0.4344,0.5069,"VA",2757,0
"10839","24460",0.5829,0.2,0.535,0.2327,"VA",1525,0
"10840","20137",0.0356,0.0825,0.2512,0.0872,"VA",1318,0
"10841","24412",0,0.4756,0,0,"VA",66,0
"10842","24435",0.1386,0.0889,0.2373,0.0856,"VA",2283,0
"10843","23959",0.697,0.2833,0.4183,0.1173,"VA",1308,0
"10844","23347",0.3605,0.3471,0.9331,0.1887,"VA",574,0
"10845","24528",0.784,0.941,0.7608,0.6534,"VA",3072,0
"10846","23408",0.0861,0.9941,0,0.0677,"VA",22,0
"10847","22714",0.2459,0.7604,0.3596,0.0641,"VA",1102,0
"10848","24167",0.3654,0.2389,0.2373,0.1261,"VA",352,0
"10849","22736",0.6274,0.5669,0.291,0.3244,"VA",943,0
"10850","23316",0.7795,0.5289,0.4783,0.1453,"VA",455,0
"10851","22741",0.5027,0.8322,0.9606,0.153,"VA",81,0
"10852","23909",0.2836,0.0092,0.3359,0.1455,"VA",725,1
"10853","24529",0.9407,0.8511,0.4613,0.2098,"VA",1613,0
"10854","23086",0.4792,0.4257,0.4058,0.283,"VA",3082,0
"10855","22623",0.1383,0.9881,0,0.0903,"VA",578,0
"10856","22976",0.7504,0.5369,0.7617,0.5088,"VA",562,0
"10857","24246",0.7201,0.0684,0,0.1232,"VA",457,1
"10858","23504",0.9677,0.8544,0.7627,0.9677,"VA",22517,1
"10859","24458",0.5532,0.4351,0.0901,0.1186,"VA",432,0
"10860","22437",0.256,0.9767,0.8582,0.0504,"VA",1079,0
"10861","23035",0.26,0.2406,0.3395,0.1688,"VA",1491,0
"10862","23163",0.2614,0.0455,0,0,"VA",116,0
"10863","23045",0.7105,0.1675,0,0.3607,"VA",72,0
"10864","23156",0.5157,0.9266,0.3546,0.4046,"VA",1597,0
"10865","23126",0.9346,0.6093,0.496,0.6387,"VA",170,0
"10866","23108",0.0729,0.0214,0.497,0.2971,"VA",270,0
"10867","23091",0.0471,0.5003,0.4261,0.0891,"VA",345,0
"10868","23322",0.1514,0.1927,0.619,0.4914,"VA",62968,1
"10869","24067",0.2843,0.7545,0.2877,0.3136,"VA",2163,0
"10870","24630",0.8155,0.9123,0.2497,0.7596,"VA",6822,0
"10871","23022",0.6812,0.1934,0.9111,0.2191,"VA",1500,0
"10872","22482",0.4159,0.7582,0.6817,0.7715,"VA",2956,0
"10873","22534",0.7323,0.7754,0.6942,0.2795,"VA",3529,0
"10874","24015",0.3408,0.3838,0.7656,0.7432,"VA",15804,1
"10875","22469",0.8178,0.403,0.8507,0.25,"VA",1507,0
"10876","24011",0.1553,0.0102,0.346,0.6008,"VA",332,1
"10877","22480",0.1951,0.5573,0.4655,0.614,"VA",848,0
"10878","22935",0.2043,0.4381,0.3753,0.2874,"VA",728,0
"10879","20176",0.1357,0.1518,0.878,0.7025,"VA",50629,1
"10880","20105",0.0305,0.1025,0.9032,0.3652,"VA",15021,1
"10881","22125",0.0298,0.024,0.8088,0.1586,"VA",729,1
"10882","22192",0.2472,0.1861,0.9037,0.5517,"VA",56024,1
"10883","23891",0.5144,0.0067,0.8634,0.1455,"VA",5068,0
"10884","20136",0.0929,0.1994,0.843,0.297,"VA",31361,1
"10885","20109",0.5707,0.3841,0.9611,0.7391,"VA",37332,1
"10886","22025",0.1053,0.2977,0.7875,0.2048,"VA",16897,1
"10887","23875",0.6581,0.712,0.6612,0.5214,"VA",11309,1
"10888","23876",0.3728,0.4392,0.4554,0.0832,"VA",490,0
"10889","20130",0.0589,0.0553,0,0.1347,"VA",127,0
"10890","22719",0.7407,0.4405,0,0.4869,"VA",381,0
"10891","22973",0.6722,0.5727,0.5648,0.9,"VA",6544,0
"10892","23937",0.9644,0.9781,0.4343,0.4667,"VA",1993,0
"10893","23974",0.918,0.7636,0.6927,0.9801,"VA",5292,0
"10894","20115",0.1797,0.2208,0.7563,0.2079,"VA",6551,0
"10895","24072",0.0983,0.0647,0.2935,0.3563,"VA",1243,0
"10896","22732",0.4697,0.1264,0.4394,0,"VA",371,0
"10897","24473",0.6693,0.0685,0,0,"VA",679,0
"10898","24150",0.6296,0.3082,0,0.2565,"VA",707,0
"10899","24279",0.8904,0.825,0.3103,0.7573,"VA",5396,0
"10900","23919",0.3701,0.8727,0.3379,0.2953,"VA",2257,0
"10901","24093",0.5931,0.0875,0,0.1797,"VA",205,0
"10902","20106",0.3324,0.3443,0.2944,0.0718,"VA",5187,0
"10903","22734",0.4709,0.7092,0.8601,0.5165,"VA",3705,1
"10904","24086",0.3326,0.9356,0,0.1382,"VA",211,0
"10905","23845",0.2385,0.2486,0.3423,0.2623,"VA",295,0
"10906","22627",0.459,0.7317,0.3572,0.0704,"VA",607,0
"10907","24465",0.3135,0.688,0.0852,0.3038,"VA",1340,0
"10908","23502",0.6092,0.4022,0.8176,0.8525,"VA",21282,1
"10909","23066",0.0112,0.0418,0,0.2224,"VA",488,0
"10910","23175",0.3642,0.3022,0.4139,0.7541,"VA",1782,0
"10911","23021",0.2903,0.4915,0.3352,0.1397,"VA",280,0
"10912","23119",0.0151,0.0845,0,0,"VA",306,0
"10913","24221",0.9258,0.7603,0,0.3279,"VA",837,0
"10914","24016",0.8534,0.2141,0.8657,0.9105,"VA",8532,1
"10915","24641",0.9149,0.8473,0.3784,0.9089,"VA",5899,1
"10916","24210",0.7196,0.6057,0.38,0.8523,"VA",17066,1
"10917","24270",0.4075,0.0291,0,0,"VA",628,0
"10918","23323",0.3753,0.4464,0.791,0.5511,"VA",37183,1
"10919","24501",0.8933,0.594,0.8071,0.9798,"VA",26074,1
"10920","24602",0.8463,0.2849,0,0.1264,"VA",1080,0
"10921","23513",0.8084,0.6048,0.9179,0.6377,"VA",30197,1
"10922","24271",0.7655,0.3984,0.6248,0.3211,"VA",2452,0
"10923","24179",0.4429,0.7639,0.495,0.7103,"VA",18671,1
"10924","23604",0.6535,0.1061,0.7615,0.5852,"VA",6539,1
"10925","23605",0.7455,0.7826,0.8198,0.9145,"VA",12829,1
"10926","22749",0.0499,0.0988,0.3213,0.0933,"VA",203,0
"10927","24282",0.9859,0.3305,0,0.2093,"VA",674,0
"10928","24536",0.2914,0.2533,0,0,"VA",244,0
"10929","22851",0.8969,0.7977,0.4205,0.7628,"VA",6260,0
"10930","24185",0.2249,0.1362,0.4792,0.1183,"VA",1034,0
"10931","24228",0.8298,0.893,0.3296,0.8666,"VA",6616,0
"10932","24225",0.9621,0.4763,0.23,0.569,"VA",1944,0
"10933","24315",0.5153,0.4635,0.2029,0.8521,"VA",3744,0
"10934","22810",0.0835,0.8209,0,0.0645,"VA",600,0
"10935","24360",0.6231,0.5901,0.1408,0.2677,"VA",6099,0
"10936","24324",0.4596,0.4477,0.1249,0.2045,"VA",1979,0
"10937","23173",0.5078,0.0069,0.7263,0.1455,"VA",2229,1
"10938","24322",0.5878,0.3549,0,0.0651,"VA",209,0
"10939","22625",0.1742,0.0687,0.2336,0.2279,"VA",4155,0
"10940","24077",0.6252,0.9846,0.6574,0.635,"VA",1077,1
"10941","24260",0.9263,0.9127,0.1313,0.7587,"VA",6082,0
"10942","24571",0.6008,0.6585,0.3379,0.1768,"VA",1889,0
"10943","24104",0.1109,0.6567,0.3008,0.5262,"VA",3771,0
"10944","24563",0.7588,0.8186,0.5643,0.4203,"VA",5645,0
"10945","24202",0.6884,0.9117,0.3941,0.4993,"VA",12556,0
"10946","24112",0.8591,0.8992,0.7328,0.8447,"VA",31792,1
"10947","22968",0.2153,0.4207,0.6573,0.2016,"VA",10099,1
"10948","24527",0.4057,0.2134,0.802,0.2954,"VA",3059,0
"10949","24594",0.9208,0.8242,0.6767,0.1752,"VA",1494,0
"10950","22903",0.4845,0.0299,0.8111,0.8794,"VA",38869,1
"10951","22937",0.5835,0.8615,0.9214,0.3511,"VA",1754,0
"10952","24631",0.96,0.4999,0.6288,0.9421,"VA",2318,0
"10953","22802",0.6045,0.4751,0.8798,0.9852,"VA",29089,1
"10954","24566",0.6953,0.7761,0.3557,0.249,"VA",1263,0
"10955","24562",0.8586,0.4734,0.2832,0.3136,"VA",385,0
"10956","24472",0.9332,0.9428,0.4499,0.7705,"VA",2146,0
"10957","24440",0.739,0.0974,0.2189,0.5035,"VA",3281,0
"10958","23225",0.6831,0.4087,0.8946,0.8317,"VA",40059,1
"10959","24421",0.2021,0.4047,0.1091,0.2682,"VA",3777,0
"10960","23603",0.8203,0.7437,0.7798,0.7534,"VA",3940,1
"10961","24378",0.7885,0.6883,0.1496,0.4366,"VA",1145,0
"10962","24351",0.9819,0.656,0,0.5526,"VA",755,0
"10963","23336",0.5301,0.4973,0.6467,0.6426,"VA",2930,0
"10964","23072",0.4267,0.6456,0.5363,0.395,"VA",11690,1
"10965","23401",0.8982,0.7126,0.4808,0.6105,"VA",277,0
"10966","23422",0.3616,0.0761,0.3506,0.3625,"VA",203,0
"10967","23356",0.1605,0.3097,0.0954,0.2022,"VA",1221,0
"10968","23426",0.6853,0.9014,0.3379,0,"VA",200,0
"10969","23480",0.5759,0.6276,0.3701,0.2241,"VA",297,0
"10970","22213",0.0181,0.0901,0.828,0.3015,"VA",3551,1
"10971","23416",0.8457,0.0771,0.4644,0.3764,"VA",436,0
"10972","23112",0.076,0.3434,0.6894,0.4682,"VA",50756,1
"10973","22203",0.1262,0.0248,0.8609,0.8542,"VA",23462,1
"10974","22972",0.2244,0.0826,0.3862,0.0466,"VA",242,0
"10975","24090",0.2016,0.5355,0.2057,0.5883,"VA",4895,0
"10976","24012",0.8311,0.7299,0.8071,0.895,"VA",30095,1
"10977","22824",0.4737,0.6182,0.6787,0.3442,"VA",6353,0
"10978","22644",0.3072,0.5737,0.3357,0.6663,"VA",2420,0
"10979","24522",0.5888,0.9031,0.6068,0.7342,"VA",9558,0
"10980","24256",0.953,0.4332,0.1667,0.9912,"VA",3639,0
"10981","24082",0.4535,0.3308,0.4352,0.2463,"VA",229,0
"10982","24530",0.907,0.5856,0.7153,0.4131,"VA",1425,0
"10983","22432",0.5822,0.0124,0.4747,0.0577,"VA",390,0
"10984","23055",0.4392,0.8411,0.4622,0.264,"VA",1011,0
"10985","23451",0.2236,0.3634,0.6788,0.709,"VA",42761,1
"10986","23460",0.0985,0,0.4239,0.1455,"VA",1789,1
"10987","23960",0.7018,0.6997,0.8513,0.1913,"VA",1781,0
"10988","24314",0.5497,0.5539,0.1346,0.9771,"VA",1640,0
"10989","24553",0.8452,0.3773,0.2832,0.279,"VA",2138,0
"10990","22572",0.5503,0.1326,0.8336,0.9554,"VA",7324,0
"10991","24504",0.8194,0.6191,0.7323,0.9252,"VA",10222,1
"10992","22580",0.6073,0.7555,0.6264,0.5022,"VA",4770,0
"10993","24603",0.9837,0.993,0.4128,0.3476,"VA",959,0
"10994","24078",0.8904,0.8754,0.7173,0.592,"VA",7689,1
"10995","22556",0.1448,0.3468,0.8716,0.4415,"VA",27359,1
"10996","22663",0.2998,0.5187,0.8102,0.5918,"VA",1485,0
"10997","24586",0.8813,0.8881,0.6263,0.5212,"VA",5845,0
"10998","23661",0.7125,0.427,0.6983,0.8331,"VA",13763,1
"10999","24441",0.5172,0.1994,0.5127,0.3639,"VA",6833,1
"11000","24565",0.8548,0.9347,0.8666,0.7063,"VA",1190,0
"11001","23324",0.8685,0.7907,0.9108,0.8439,"VA",23558,1
"11002","24606",0.6119,0.3587,0,0.1099,"VA",167,0
"11003","24127",0.316,0.477,0.2954,0.6972,"VA",4144,0
"11004","23188",0.2291,0.4751,0.7107,0.6575,"VA",40742,1
"11005","22843",0.289,0.2356,0.5206,0.0948,"VA",2119,0
"11006","24485",0.2008,0.8401,0,0.2398,"VA",167,0
"11007","24053",0.8656,0.7935,0.7653,0.2564,"VA",2806,0
"11008","24120",0.6565,0.5906,0.1437,0.3116,"VA",1462,0
"11009","23236",0.2622,0.2923,0.7642,0.3157,"VA",26705,1
"11010","23832",0.3631,0.3342,0.829,0.5109,"VA",34561,1
"11011","23834",0.6235,0.8492,0.7804,0.603,"VA",24976,1
"11012","23410",0.3885,0.8789,0.7065,0.2953,"VA",2792,0
"11013","23438",0.5914,0.556,0.3923,0.2649,"VA",2046,0
"11014","23433",0.0964,0.2336,0.7023,0.0375,"VA",1100,1
"11015","23089",0.4732,0.6979,0.5594,0.2175,"VA",5562,0
"11016","22201",0.0308,0.0147,0.8174,0.8292,"VA",35137,1
"11017","22551",0.3988,0.3533,0.7073,0.3881,"VA",20064,0
"11018","23062",0.2173,0.3191,0.2967,0.2891,"VA",2076,1
"11019","23294",0.4488,0.3951,0.9105,0.715,"VA",18044,1
"11020","23150",0.4724,0.6762,0.6234,0.2659,"VA",11372,1
"11021","23075",0.7859,0.5222,0.4987,0.7059,"VA",10575,1
"11022","23093",0.6292,0.6472,0.6773,0.75,"VA",12814,0
"11023","23084",0.3285,0.8238,0.6035,0.0501,"VA",1845,0
"11024","22307",0.1102,0.1774,0.7437,0.5444,"VA",10220,1
"11025","22309",0.5684,0.4343,0.9474,0.674,"VA",35105,1
"11026","22303",0.1022,0.0264,0.9071,0.6408,"VA",13746,1
"11027","23874",0.369,0.7398,0.3938,0.311,"VA",1015,0
"11028","23827",0.7479,0.6255,0.4734,0.6525,"VA",1328,0
"11029","23111",0.1498,0.3851,0.5757,0.4642,"VA",37033,1
"11030","22152",0.081,0.1675,0.8953,0.3212,"VA",28900,1
"11031","20191",0.1705,0.2343,0.8765,0.4626,"VA",29362,1
"11032","20141",0.0333,0.1147,0.2877,0.0882,"VA",6493,0
"11033","20197",0.1756,0.1003,0.5924,0.033,"VA",1738,0
"11034","22180",0.063,0.1312,0.8598,0.534,"VA",25035,1
"11035","20148",0.0332,0.2129,0.8747,0.2671,"VA",38831,1
"11036","23141",0.2325,0.1821,0.3315,0.1591,"VA",5872,0
"11037","22191",0.4724,0.3025,0.9627,0.7046,"VA",66463,1
"11038","23890",0.7567,0.9524,0.7842,0.9737,"VA",3206,0
"11039","20112",0.0821,0.1278,0.8144,0.3589,"VA",26867,1
"11040","22172",0.6417,0.4445,0.9382,0.9365,"VA",9338,1
